,T,W,Wd,RH,P,Prec,Cloud,sin_day,cos_day
2024-10-16 01:00:00,5.2,17.7,289,89,997.9,0.1,100,0.25881904510252074,0.9659258262890683
2024-10-16 02:00:00,5.4,15.6,294,86,998.4,0.1,100,0.49999999999999994,0.8660254037844387
2024-10-16 03:00:00,5.5,15.8,302,84,998.9,0.1,100,0.7071067811865475,0.7071067811865476
2024-10-16 04:00:00,5.7,15.9,305,82,999.5,0.1,100,0.8660254037844386,0.5000000000000001
2024-10-16 05:00:00,5.9,16.6,307,77,1000.2,0.0,90,0.9659258262890682,0.25881904510252096
2024-10-16 06:00:00,5.6,16.8,311,75,1001.1,0.0,43,1.0,6.123233995736766e-17
2024-10-16 07:00:00,4.8,13.6,302,77,1002.1,0.0,50,0.9659258262890683,-0.25881904510252063
2024-10-16 08:00:00,5.2,14.1,289,76,1003.2,0.0,87,0.8660254037844387,-0.49999999999999983
2024-10-16 09:00:00,6.3,15.9,295,68,1004.5,0.0,92,0.7071067811865476,-0.7071067811865475
2024-10-16 10:00:00,7.2,14.8,288,64,1005.3,0.0,100,0.5000000000000003,-0.8660254037844385
2024-10-16 11:00:00,8.2,16.0,314,58,1006.1,0.1,100,0.258819045102521,-0.9659258262890682
2024-10-16 12:00:00,8.9,15.6,304,55,1006.4,0.0,100,1.2246467991473532e-16,-1.0
2024-10-16 13:00:00,9.7,17.3,292,52,1006.6,0.0,98,-0.25881904510252035,-0.9659258262890684
2024-10-16 14:00:00,10.0,19.4,285,50,1006.8,0.0,86,-0.4999999999999998,-0.8660254037844388
2024-10-16 15:00:00,10.1,19.6,288,49,1007.3,0.0,47,-0.7071067811865471,-0.7071067811865479
2024-10-16 16:00:00,10.8,18.7,293,45,1007.7,0.0,45,-0.8660254037844384,-0.5000000000000004
2024-10-16 17:00:00,10.4,15.1,288,46,1008.1,0.0,24,-0.9659258262890681,-0.2588190451025215
2024-10-16 18:00:00,8.9,12.5,274,52,1008.8,0.0,8,-1.0,-1.8369701987210297e-16
2024-10-16 19:00:00,7.8,13.9,287,56,1009.8,0.0,18,-0.9659258262890684,0.2588190451025203
2024-10-16 20:00:00,6.4,9.0,282,62,1010.4,0.0,25,-0.866025403784439,0.49999999999999933
2024-10-16 21:00:00,5.2,8.3,268,75,1011.2,0.0,0,-0.7071067811865477,0.7071067811865474
2024-10-16 22:00:00,4.9,8.6,260,82,1011.5,0.0,0,-0.5000000000000004,0.8660254037844384
2024-10-16 23:00:00,4.7,8.9,264,83,1011.8,0.0,2,-0.25881904510252157,0.9659258262890681
2024-10-17 00:00:00,4.2,8.0,264,84,1012.1,0.0,0,0.0,1.0
2024-10-17 01:00:00,3.8,7.7,269,86,1012.4,0.0,0,0.25881904510252074,0.9659258262890683
2024-10-17 02:00:00,3.4,7.2,274,88,1013.1,0.0,0,0.49999999999999994,0.8660254037844387
2024-10-17 03:00:00,3.0,6.9,287,90,1013.4,0.0,0,0.7071067811865475,0.7071067811865476
2024-10-17 04:00:00,2.2,7.3,293,91,1013.9,0.0,0,0.8660254037844386,0.5000000000000001
2024-10-17 05:00:00,1.5,8.8,261,91,1014.2,0.0,1,0.9659258262890682,0.25881904510252096
2024-10-17 06:00:00,2.0,8.6,268,94,1014.4,0.0,7,1.0,6.123233995736766e-17
2024-10-17 07:00:00,1.9,8.7,274,96,1014.5,0.0,1,0.9659258262890683,-0.25881904510252063
2024-10-17 08:00:00,3.8,6.5,272,95,1014.9,0.0,13,0.8660254037844387,-0.49999999999999983
2024-10-17 09:00:00,5.7,10.4,244,87,1016.3,0.0,17,0.7071067811865476,-0.7071067811865475
2024-10-17 10:00:00,7.0,11.8,239,82,1016.4,0.0,18,0.5000000000000003,-0.8660254037844385
2024-10-17 11:00:00,8.4,12.3,245,75,1016.3,0.0,1,0.258819045102521,-0.9659258262890682
2024-10-17 12:00:00,9.9,13.4,248,66,1016.0,0.0,0,1.2246467991473532e-16,-1.0
2024-10-17 13:00:00,11.0,15.0,247,61,1015.6,0.0,0,-0.25881904510252035,-0.9659258262890684
2024-10-17 14:00:00,11.8,15.1,244,57,1014.9,0.0,0,-0.4999999999999998,-0.8660254037844388
2024-10-17 15:00:00,12.1,15.1,235,55,1014.7,0.0,0,-0.7071067811865471,-0.7071067811865479
2024-10-17 16:00:00,12.1,16.2,226,56,1014.8,0.0,0,-0.8660254037844384,-0.5000000000000004
2024-10-17 17:00:00,11.4,15.3,221,60,1014.9,0.0,0,-0.9659258262890681,-0.2588190451025215
2024-10-17 18:00:00,9.6,13.0,228,65,1015.3,0.0,0,-1.0,-1.8369701987210297e-16
2024-10-17 19:00:00,8.9,12.2,244,67,1015.9,0.0,0,-0.9659258262890684,0.2588190451025203
2024-10-17 20:00:00,8.3,10.5,254,70,1016.4,0.0,0,-0.866025403784439,0.49999999999999933
2024-10-17 21:00:00,7.9,9.2,254,68,1016.2,0.0,0,-0.7071067811865477,0.7071067811865474
2024-10-17 22:00:00,7.3,8.8,255,73,1016.8,0.0,0,-0.5000000000000004,0.8660254037844384
2024-10-17 23:00:00,6.8,8.6,248,78,1017.3,0.0,0,-0.25881904510252157,0.9659258262890681
2024-10-18 00:00:00,6.4,8.6,250,81,1017.5,0.0,0,0.0,1.0
2024-10-18 01:00:00,6.1,9.0,258,84,1017.8,0.0,0,0.25881904510252074,0.9659258262890683
2024-10-18 02:00:00,5.7,9.2,270,86,1018.0,0.0,0,0.49999999999999994,0.8660254037844387
2024-10-18 03:00:00,5.2,8.9,289,88,1018.0,0.0,0,0.7071067811865475,0.7071067811865476
2024-10-18 04:00:00,3.8,7.8,279,91,1018.1,0.0,0,0.8660254037844386,0.5000000000000001
2024-10-18 05:00:00,3.2,9.5,243,93,1018.9,0.0,0,0.9659258262890682,0.25881904510252096
2024-10-18 06:00:00,3.8,8.1,217,95,1019.7,0.0,0,1.0,6.123233995736766e-17
2024-10-18 07:00:00,3.5,8.9,199,96,1020.4,0.0,0,0.9659258262890683,-0.25881904510252063
2024-10-18 08:00:00,5.3,5.1,222,95,1021.1,0.0,0,0.8660254037844387,-0.49999999999999983
2024-10-18 09:00:00,7.2,6.6,241,89,1022.1,0.0,0,0.7071067811865476,-0.7071067811865475
2024-10-18 10:00:00,9.1,5.6,243,84,1022.6,0.0,0,0.5000000000000003,-0.8660254037844385
2024-10-18 11:00:00,10.7,7.6,242,77,1023.1,0.0,0,0.258819045102521,-0.9659258262890682
2024-10-18 12:00:00,12.2,9.7,239,68,1023.4,0.0,0,1.2246467991473532e-16,-1.0
2024-10-18 13:00:00,13.3,11.2,233,62,1023.3,0.0,0,-0.25881904510252035,-0.9659258262890684
2024-10-18 14:00:00,14.2,11.5,231,61,1022.7,0.0,0,-0.4999999999999998,-0.8660254037844388
2024-10-18 15:00:00,14.6,12.0,229,61,1022.4,0.0,0,-0.7071067811865471,-0.7071067811865479
2024-10-18 16:00:00,14.6,12.5,227,63,1022.1,0.0,0,-0.8660254037844384,-0.5000000000000004
2024-10-18 17:00:00,13.8,10.7,226,68,1021.9,0.0,0,-0.9659258262890681,-0.2588190451025215
2024-10-18 18:00:00,11.2,8.8,227,77,1022.1,0.0,0,-1.0,-1.8369701987210297e-16
2024-10-18 19:00:00,10.2,9.2,239,79,1022.6,0.0,0,-0.9659258262890684,0.2588190451025203
2024-10-18 20:00:00,9.1,8.5,243,82,1022.6,0.0,0,-0.866025403784439,0.49999999999999933
2024-10-18 21:00:00,8.9,8.9,238,73,1022.6,0.0,0,-0.7071067811865477,0.7071067811865474
2024-10-18 22:00:00,8.6,9.6,232,75,1022.8,0.0,0,-0.5000000000000004,0.8660254037844384
2024-10-18 23:00:00,8.5,10.9,236,75,1023.0,0.0,0,-0.25881904510252157,0.9659258262890681
2024-10-19 00:00:00,8.2,12.6,243,77,1023.1,0.0,0,0.0,1.0
2024-10-19 01:00:00,7.8,13.3,243,82,1023.2,0.0,0,0.25881904510252074,0.9659258262890683
2024-10-19 02:00:00,7.6,13.0,243,87,1023.2,0.0,0,0.49999999999999994,0.8660254037844387
2024-10-19 03:00:00,7.4,12.6,243,90,1023.1,0.0,0,0.7071067811865475,0.7071067811865476
2024-10-19 04:00:00,7.2,11.6,242,92,1022.7,0.0,0,0.8660254037844386,0.5000000000000001
2024-10-19 05:00:00,6.9,11.9,241,93,1022.9,0.0,0,0.9659258262890682,0.25881904510252096
2024-10-19 06:00:00,6.8,12.1,243,94,1023.1,0.0,0,1.0,6.123233995736766e-17
2024-10-19 07:00:00,6.4,11.4,245,94,1023.2,0.0,0,0.9659258262890683,-0.25881904510252063
2024-10-19 08:00:00,6.8,11.9,245,94,1023.2,0.0,0,0.8660254037844387,-0.49999999999999983
2024-10-19 09:00:00,8.4,12.3,238,90,1023.7,0.0,0,0.7071067811865476,-0.7071067811865475
2024-10-19 10:00:00,10.1,12.9,245,83,1023.8,0.0,0,0.5000000000000003,-0.8660254037844385
2024-10-19 11:00:00,11.8,13.0,244,77,1023.3,0.0,0,0.258819045102521,-0.9659258262890682
2024-10-19 12:00:00,13.3,13.4,238,71,1022.7,0.0,0,1.2246467991473532e-16,-1.0
2024-10-19 13:00:00,14.6,14.1,232,69,1021.7,0.0,0,-0.25881904510252035,-0.9659258262890684
2024-10-19 14:00:00,15.6,15.9,228,67,1020.9,0.0,0,-0.4999999999999998,-0.8660254037844388
2024-10-19 15:00:00,16.2,16.8,228,66,1020.1,0.0,0,-0.7071067811865471,-0.7071067811865479
2024-10-19 16:00:00,16.4,16.9,226,65,1019.5,0.0,0,-0.8660254037844384,-0.5000000000000004
2024-10-19 17:00:00,15.6,15.9,222,67,1018.8,0.0,0,-0.9659258262890681,-0.2588190451025215
2024-10-19 18:00:00,13.9,14.5,226,69,1018.6,0.0,0,-1.0,-1.8369701987210297e-16
2024-10-19 19:00:00,13.1,13.8,234,70,1018.5,0.0,0,-0.9659258262890684,0.2588190451025203
2024-10-19 20:00:00,12.4,14.0,233,73,1018.5,0.0,0,-0.866025403784439,0.49999999999999933
2024-10-19 21:00:00,12.5,15.6,230,65,1017.8,0.0,0,-0.7071067811865477,0.7071067811865474
2024-10-19 22:00:00,11.6,15.6,240,67,1017.9,0.0,0,-0.5000000000000004,0.8660254037844384
2024-10-19 23:00:00,10.6,14.9,247,68,1017.9,0.0,0,-0.25881904510252157,0.9659258262890681
2024-10-20 00:00:00,10.0,15.4,243,69,1017.6,0.0,6,0.0,1.0
2024-10-20 01:00:00,9.6,16.1,241,74,1017.1,0.0,8,0.25881904510252074,0.9659258262890683
2024-10-20 02:00:00,9.2,15.9,242,78,1016.7,0.0,5,0.49999999999999994,0.8660254037844387
2024-10-20 03:00:00,8.9,15.3,246,83,1016.2,0.0,25,0.7071067811865475,0.7071067811865476
2024-10-20 04:00:00,8.4,14.5,245,88,1015.7,0.0,54,0.8660254037844386,0.5000000000000001
2024-10-20 05:00:00,8.2,13.8,244,90,1015.3,0.0,97,0.9659258262890682,0.25881904510252096
2024-10-20 06:00:00,8.2,12.9,242,91,1015.1,0.0,99,1.0,6.123233995736766e-17
2024-10-20 07:00:00,8.4,12.2,234,90,1014.7,0.0,99,0.9659258262890683,-0.25881904510252063
2024-10-20 08:00:00,8.9,12.7,237,83,1014.6,0.0,100,0.8660254037844387,-0.49999999999999983
2024-10-20 09:00:00,10.6,13.5,221,76,1015.1,0.0,90,0.7071067811865476,-0.7071067811865475
2024-10-20 10:00:00,12.1,16.7,222,71,1014.3,0.0,97,0.5000000000000003,-0.8660254037844385
2024-10-20 11:00:00,13.7,18.1,236,68,1014.0,0.0,0,0.258819045102521,-0.9659258262890682
2024-10-20 12:00:00,15.5,21.3,233,66,1013.3,0.0,0,1.2246467991473532e-16,-1.0
2024-10-20 13:00:00,16.8,22.8,229,63,1012.0,0.0,6,-0.25881904510252035,-0.9659258262890684
2024-10-20 14:00:00,17.8,23.2,228,59,1010.9,0.0,21,-0.4999999999999998,-0.8660254037844388
2024-10-20 15:00:00,18.4,22.3,231,58,1010.3,0.0,12,-0.7071067811865471,-0.7071067811865479
2024-10-20 16:00:00,18.4,21.3,227,58,1009.5,0.0,16,-0.8660254037844384,-0.5000000000000004
2024-10-20 17:00:00,17.5,22.4,232,59,1008.9,0.0,45,-0.9659258262890681,-0.2588190451025215
2024-10-20 18:00:00,16.4,22.5,236,58,1008.9,0.0,69,-1.0,-1.8369701987210297e-16
2024-10-20 19:00:00,15.9,23.7,240,55,1009.0,0.0,90,-0.9659258262890684,0.2588190451025203
2024-10-20 20:00:00,15.4,23.7,239,58,1009.0,0.0,59,-0.866025403784439,0.49999999999999933
2024-10-20 21:00:00,15.8,21.3,241,54,1008.9,0.0,99,-0.7071067811865477,0.7071067811865474
2024-10-20 22:00:00,15.8,20.9,242,56,1008.8,0.0,99,-0.5000000000000004,0.8660254037844384
2024-10-20 23:00:00,15.9,21.3,244,59,1008.4,0.0,81,-0.25881904510252157,0.9659258262890681
2024-10-21 00:00:00,15.4,20.8,245,62,1008.5,0.0,47,0.0,1.0
2024-10-21 01:00:00,14.6,18.8,246,66,1008.5,0.0,90,0.25881904510252074,0.9659258262890683
2024-10-21 02:00:00,14.1,17.6,246,68,1008.5,0.0,100,0.49999999999999994,0.8660254037844387
2024-10-21 03:00:00,14.4,16.3,242,67,1008.2,0.0,100,0.7071067811865475,0.7071067811865476
2024-10-21 04:00:00,14.5,17.2,237,66,1007.6,0.0,91,0.8660254037844386,0.5000000000000001
2024-10-21 05:00:00,13.9,18.2,238,68,1007.3,0.0,100,0.9659258262890682,0.25881904510252096
2024-10-21 06:00:00,14.1,18.7,240,67,1007.4,0.0,100,1.0,6.123233995736766e-17
2024-10-21 07:00:00,14.4,20.1,242,67,1007.7,0.0,10,0.9659258262890683,-0.25881904510252063
2024-10-21 08:00:00,13.5,18.4,245,72,1008.1,0.0,16,0.8660254037844387,-0.49999999999999983
2024-10-21 09:00:00,14.9,17.0,246,68,1008.5,0.0,95,0.7071067811865476,-0.7071067811865475
2024-10-21 10:00:00,16.2,17.9,241,65,1008.5,0.0,99,0.5000000000000003,-0.8660254037844385
2024-10-21 11:00:00,17.5,19.6,242,63,1008.5,0.0,77,0.258819045102521,-0.9659258262890682
2024-10-21 12:00:00,18.8,20.7,239,61,1008.2,0.0,97,1.2246467991473532e-16,-1.0
2024-10-21 13:00:00,19.8,21.7,238,59,1007.8,0.0,30,-0.25881904510252035,-0.9659258262890684
2024-10-21 14:00:00,20.5,21.9,239,57,1007.4,0.0,43,-0.4999999999999998,-0.8660254037844388
2024-10-21 15:00:00,20.9,21.7,241,57,1007.1,0.0,27,-0.7071067811865471,-0.7071067811865479
2024-10-21 16:00:00,20.7,18.8,244,59,1007.1,0.0,7,-0.8660254037844384,-0.5000000000000004
2024-10-21 17:00:00,19.8,16.4,251,64,1007.5,0.0,0,-0.9659258262890681,-0.2588190451025215
2024-10-21 18:00:00,17.9,12.8,253,70,1008.1,0.0,0,-1.0,-1.8369701987210297e-16
2024-10-21 19:00:00,16.5,11.3,250,76,1008.7,0.0,0,-0.9659258262890684,0.2588190451025203
2024-10-21 20:00:00,15.7,11.8,251,80,1009.5,0.0,34,-0.866025403784439,0.49999999999999933
2024-10-21 21:00:00,16.1,13.4,252,74,1009.7,0.0,0,-0.7071067811865477,0.7071067811865474
2024-10-21 22:00:00,15.1,12.2,248,78,1010.1,0.0,0,-0.5000000000000004,0.8660254037844384
2024-10-21 23:00:00,14.2,10.0,264,82,1010.5,0.0,0,-0.25881904510252157,0.9659258262890681
2024-10-22 00:00:00,12.7,6.6,287,90,1011.4,0.0,4,0.0,1.0
2024-10-22 01:00:00,11.9,6.1,341,93,1012.0,0.0,0,0.25881904510252074,0.9659258262890683
2024-10-22 02:00:00,11.9,8.4,37,91,1012.6,0.0,0,0.49999999999999994,0.8660254037844387
2024-10-22 03:00:00,11.6,9.3,41,88,1013.1,0.0,2,0.7071067811865475,0.7071067811865476
2024-10-22 04:00:00,11.1,11.0,35,87,1013.5,0.0,0,0.8660254037844386,0.5000000000000001
2024-10-22 05:00:00,10.6,11.2,37,87,1013.9,0.0,28,0.9659258262890682,0.25881904510252096
2024-10-22 06:00:00,10.0,11.6,37,89,1014.2,0.0,99,1.0,6.123233995736766e-17
2024-10-22 07:00:00,9.4,10.2,41,92,1014.3,0.0,100,0.9659258262890683,-0.25881904510252063
2024-10-22 08:00:00,9.6,10.9,40,91,1014.8,0.0,99,0.8660254037844387,-0.49999999999999983
2024-10-22 09:00:00,11.2,10.7,46,81,1015.6,0.0,97,0.7071067811865476,-0.7071067811865475
2024-10-22 10:00:00,12.9,9.2,47,76,1015.5,0.0,29,0.5000000000000003,-0.8660254037844385
2024-10-22 11:00:00,14.7,6.7,56,73,1015.3,0.0,93,0.258819045102521,-0.9659258262890682
2024-10-22 12:00:00,16.2,4.5,74,71,1014.8,0.0,53,1.2246467991473532e-16,-1.0
2024-10-22 13:00:00,17.5,3.7,101,70,1013.9,0.0,97,-0.25881904510252035,-0.9659258262890684
2024-10-22 14:00:00,18.5,3.2,137,69,1013.1,0.0,5,-0.4999999999999998,-0.8660254037844388
2024-10-22 15:00:00,19.5,4.0,141,68,1012.4,0.0,1,-0.7071067811865471,-0.7071067811865479
2024-10-22 16:00:00,19.8,3.2,146,68,1011.8,0.0,1,-0.8660254037844384,-0.5000000000000004
2024-10-22 17:00:00,18.9,1.8,180,86,1011.2,0.0,31,-0.9659258262890681,-0.2588190451025215
2024-10-22 18:00:00,18.0,4.5,143,78,1010.9,0.0,3,-1.0,-1.8369701987210297e-16
2024-10-22 19:00:00,14.4,9.4,135,91,1010.5,0.0,6,-0.9659258262890684,0.2588190451025203
2024-10-22 20:00:00,14.2,8.2,147,90,1010.3,0.0,48,-0.866025403784439,0.49999999999999933
2024-10-22 21:00:00,15.4,8.9,173,86,1009.2,0.0,19,-0.7071067811865477,0.7071067811865474
2024-10-22 22:00:00,15.2,9.9,182,88,1008.9,0.0,31,-0.5000000000000004,0.8660254037844384
2024-10-22 23:00:00,14.9,11.1,194,86,1008.6,0.0,21,-0.25881904510252157,0.9659258262890681
2024-10-23 00:00:00,14.4,10.6,182,82,1008.1,0.0,43,0.0,1.0
2024-10-23 01:00:00,14.1,11.3,167,82,1007.4,0.0,18,0.25881904510252074,0.9659258262890683
2024-10-23 02:00:00,14.1,12.0,167,81,1006.7,0.0,3,0.49999999999999994,0.8660254037844387
2024-10-23 03:00:00,14.7,14.3,169,79,1005.8,0.0,51,0.7071067811865475,0.7071067811865476
2024-10-23 04:00:00,14.9,14.1,174,78,1005.0,0.0,40,0.8660254037844386,0.5000000000000001
2024-10-23 05:00:00,14.9,13.1,172,76,1004.4,0.0,91,0.9659258262890682,0.25881904510252096
2024-10-23 06:00:00,15.2,13.5,172,74,1003.6,0.0,94,1.0,6.123233995736766e-17
2024-10-23 07:00:00,14.6,14.3,170,76,1003.0,0.0,98,0.9659258262890683,-0.25881904510252063
2024-10-23 08:00:00,14.6,15.0,167,76,1002.5,0.0,96,0.8660254037844387,-0.49999999999999983
2024-10-23 09:00:00,16.9,14.5,174,71,1002.1,0.0,0,0.7071067811865476,-0.7071067811865475
2024-10-23 10:00:00,20.1,13.2,178,63,1001.3,0.0,64,0.5000000000000003,-0.8660254037844385
2024-10-23 11:00:00,21.7,12.8,191,55,1000.4,0.0,66,0.258819045102521,-0.9659258262890682
2024-10-23 12:00:00,22.7,14.9,208,49,999.5,0.0,99,1.2246467991473532e-16,-1.0
2024-10-23 13:00:00,23.0,17.2,217,46,998.9,0.0,100,-0.25881904510252035,-0.9659258262890684
2024-10-23 14:00:00,22.9,17.8,231,49,998.0,0.0,100,-0.4999999999999998,-0.8660254037844388
2024-10-23 15:00:00,21.9,21.0,243,48,997.6,0.0,100,-0.7071067811865471,-0.7071067811865479
2024-10-23 16:00:00,20.9,19.2,248,53,997.4,0.1,100,-0.8660254037844384,-0.5000000000000004
2024-10-23 17:00:00,18.7,25.8,242,60,998.0,0.2,100,-0.9659258262890681,-0.2588190451025215
2024-10-23 18:00:00,16.9,29.6,236,71,998.3,0.3,100,-1.0,-1.8369701987210297e-16
2024-10-23 19:00:00,16.1,28.9,226,77,998.8,0.0,100,-0.9659258262890684,0.2588190451025203
2024-10-23 20:00:00,15.9,23.4,236,78,999.0,0.0,100,-0.866025403784439,0.49999999999999933
2024-10-23 21:00:00,16.8,14.9,278,66,999.5,0.0,100,-0.7071067811865477,0.7071067811865474
2024-10-23 22:00:00,15.6,16.1,276,74,1000.5,0.0,88,-0.5000000000000004,0.8660254037844384
2024-10-23 23:00:00,14.6,14.2,288,81,1001.2,0.0,53,-0.25881904510252157,0.9659258262890681
2024-10-24 00:00:00,13.1,15.3,288,85,1002.3,0.0,100,0.0,1.0
2024-10-24 01:00:00,11.9,17.5,295,83,1003.2,0.0,2,0.25881904510252074,0.9659258262890683
2024-10-24 02:00:00,10.2,13.8,305,85,1004.4,0.0,14,0.49999999999999994,0.8660254037844387
2024-10-24 03:00:00,9.4,10.8,316,86,1005.2,0.0,18,0.7071067811865475,0.7071067811865476
2024-10-24 04:00:00,8.5,8.8,317,87,1005.6,0.0,14,0.8660254037844386,0.5000000000000001
2024-10-24 05:00:00,7.8,10.0,321,85,1006.7,0.0,22,0.9659258262890682,0.25881904510252096
2024-10-24 06:00:00,7.3,10.6,326,79,1007.3,0.0,28,1.0,6.123233995736766e-17
2024-10-24 07:00:00,6.9,9.3,317,77,1007.9,0.0,12,0.9659258262890683,-0.25881904510252063
2024-10-24 08:00:00,6.8,9.2,309,76,1008.8,0.0,30,0.8660254037844387,-0.49999999999999983
2024-10-24 09:00:00,7.5,9.9,318,80,1009.9,0.0,100,0.7071067811865476,-0.7071067811865475
2024-10-24 10:00:00,8.4,11.7,340,71,1010.3,0.0,90,0.5000000000000003,-0.8660254037844385
2024-10-24 11:00:00,9.6,8.6,11,64,1010.3,0.0,82,0.258819045102521,-0.9659258262890682
2024-10-24 12:00:00,10.3,4.7,344,61,1010.0,0.0,100,1.2246467991473532e-16,-1.0
2024-10-24 13:00:00,10.4,8.3,303,59,1009.8,0.0,100,-0.25881904510252035,-0.9659258262890684
2024-10-24 14:00:00,10.6,9.7,285,56,1009.0,0.0,100,-0.4999999999999998,-0.8660254037844388
2024-10-24 15:00:00,10.9,10.5,273,54,1008.8,0.0,93,-0.7071067811865471,-0.7071067811865479
2024-10-24 16:00:00,11.0,11.5,267,52,1008.8,0.0,100,-0.8660254037844384,-0.5000000000000004
2024-10-24 17:00:00,10.6,12.2,262,52,1009.2,0.0,100,-0.9659258262890681,-0.2588190451025215
2024-10-24 18:00:00,9.7,13.8,254,57,1009.6,0.0,24,-1.0,-1.8369701987210297e-16
2024-10-24 19:00:00,8.6,14.6,261,62,1010.5,0.0,21,-0.9659258262890684,0.2588190451025203
2024-10-24 20:00:00,7.8,12.8,274,65,1010.9,0.0,8,-0.866025403784439,0.49999999999999933
2024-10-24 21:00:00,6.7,10.4,296,67,1010.9,0.0,0,-0.7071067811865477,0.7071067811865474
2024-10-24 22:00:00,6.1,12.2,306,63,1011.3,0.0,6,-0.5000000000000004,0.8660254037844384
2024-10-24 23:00:00,5.5,10.6,312,66,1011.4,0.0,2,-0.25881904510252157,0.9659258262890681
2024-10-25 00:00:00,5.0,9.1,328,68,1011.4,0.0,0,0.0,1.0
2024-10-25 01:00:00,4.3,7.2,342,71,1011.5,0.0,0,0.25881904510252074,0.9659258262890683
2024-10-25 02:00:00,3.9,6.9,346,75,1011.7,0.0,0,0.49999999999999994,0.8660254037844387
2024-10-25 03:00:00,3.3,6.0,353,79,1011.7,0.0,0,0.7071067811865475,0.7071067811865476
2024-10-25 04:00:00,2.9,6.4,352,81,1011.5,0.0,0,0.8660254037844386,0.5000000000000001
2024-10-25 05:00:00,2.2,7.9,343,85,1011.7,0.0,0,0.9659258262890682,0.25881904510252096
2024-10-25 06:00:00,1.9,7.4,328,87,1012.1,0.0,0,1.0,6.123233995736766e-17
2024-10-25 07:00:00,2.4,5.7,328,83,1012.1,0.0,0,0.9659258262890683,-0.25881904510252063
2024-10-25 08:00:00,2.6,4.3,318,86,1012.3,0.0,0,0.8660254037844387,-0.49999999999999983
2024-10-25 09:00:00,4.1,3.8,319,76,1013.4,0.0,0,0.7071067811865476,-0.7071067811865475
2024-10-25 10:00:00,6.1,2.4,324,68,1012.7,0.0,16,0.5000000000000003,-0.8660254037844385
2024-10-25 11:00:00,7.6,0.8,243,59,1011.9,0.0,12,0.258819045102521,-0.9659258262890682
2024-10-25 12:00:00,8.8,5.2,243,54,1011.6,0.0,12,1.2246467991473532e-16,-1.0
2024-10-25 13:00:00,9.4,5.9,232,53,1010.4,0.0,44,-0.25881904510252035,-0.9659258262890684
2024-10-25 14:00:00,9.8,6.2,237,53,1009.3,0.0,100,-0.4999999999999998,-0.8660254037844388
2024-10-25 15:00:00,9.9,4.7,238,53,1008.3,0.0,100,-0.7071067811865471,-0.7071067811865479
2024-10-25 16:00:00,9.6,2.1,232,52,1007.4,0.0,100,-0.8660254037844384,-0.5000000000000004
2024-10-25 17:00:00,9.2,2.7,212,54,1007.3,0.0,100,-0.9659258262890681,-0.2588190451025215
2024-10-25 18:00:00,8.8,2.4,189,61,1007.3,0.0,99,-1.0,-1.8369701987210297e-16
2024-10-25 19:00:00,8.8,5.1,184,59,1006.9,0.0,100,-0.9659258262890684,0.2588190451025203
2024-10-25 20:00:00,8.4,6.0,197,62,1006.8,0.0,100,-0.866025403784439,0.49999999999999933
2024-10-25 21:00:00,8.6,6.2,188,61,1006.1,0.0,100,-0.7071067811865477,0.7071067811865474
2024-10-25 22:00:00,8.4,7.9,181,63,1005.6,0.0,100,-0.5000000000000004,0.8660254037844384
2024-10-25 23:00:00,8.0,8.8,185,66,1004.9,0.0,74,-0.25881904510252157,0.9659258262890681
2024-10-26 00:00:00,7.8,9.8,186,68,1004.2,0.0,97,0.0,1.0
2024-10-26 01:00:00,8.0,10.5,196,68,1003.7,0.0,100,0.25881904510252074,0.9659258262890683
2024-10-26 02:00:00,8.7,13.4,212,71,1003.2,0.1,100,0.49999999999999994,0.8660254037844387
2024-10-26 03:00:00,9.1,15.3,226,76,1002.7,0.0,100,0.7071067811865475,0.7071067811865476
2024-10-26 04:00:00,9.8,17.8,248,78,1002.1,0.1,74,0.8660254037844386,0.5000000000000001
2024-10-26 05:00:00,9.0,18.8,258,86,1002.1,0.4,50,0.9659258262890682,0.25881904510252096
2024-10-26 06:00:00,8.4,19.2,265,89,1002.8,0.0,26,1.0,6.123233995736766e-17
2024-10-26 07:00:00,7.8,20.1,275,88,1003.5,0.0,24,0.9659258262890683,-0.25881904510252063
2024-10-26 08:00:00,7.3,20.0,286,78,1005.0,0.0,11,0.8660254037844387,-0.49999999999999983
2024-10-26 09:00:00,8.1,22.6,291,68,1006.6,0.0,12,0.7071067811865476,-0.7071067811865475
2024-10-26 10:00:00,8.4,23.7,291,63,1007.4,0.0,44,0.5000000000000003,-0.8660254037844385
2024-10-26 11:00:00,8.6,22.2,290,56,1007.9,0.0,29,0.258819045102521,-0.9659258262890682
2024-10-26 12:00:00,9.0,21.9,286,50,1008.2,0.0,2,1.2246467991473532e-16,-1.0
2024-10-26 13:00:00,9.4,22.0,283,45,1008.1,0.0,2,-0.25881904510252035,-0.9659258262890684
2024-10-26 14:00:00,10.4,23.9,288,38,1007.9,0.0,46,-0.4999999999999998,-0.8660254037844388
2024-10-26 15:00:00,10.7,26.8,292,35,1008.0,0.0,29,-0.7071067811865471,-0.7071067811865479
2024-10-26 16:00:00,9.8,27.6,288,40,1008.7,0.0,4,-0.8660254037844384,-0.5000000000000004
2024-10-26 17:00:00,8.6,21.7,276,45,1009.1,0.0,11,-0.9659258262890681,-0.2588190451025215
